[2025/06/07 16:53:57] - Namespace(model='resnet50', model_norm='groupnorm', l2=0, l1=0, batch_size=128, data_dir='../cifar-data', epochs=200, lr_schedule='piecewise', lr_max=0.1, lr_one_drop=0.01, lr_drop_epoch=100, attack='pgd', epsilon=8, attack_iters=10, restarts=1, pgd_alpha=2, fgsm_alpha=1.25, norm='l_inf', fgsm_init='random', fname='resnet50_groupnorm_adv', seed=0, half=False, width_factor=10, resume=0, cutout=False, cutout_len=None, mixup=False, mixup_alpha=None, eval=False, val=False, chkpt_iters=10)
[2025/06/07 16:54:03] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2025/06/08 05:14:20] - 128 	 287.4 	 	 58.9 	 	 0.0100 	 0.6169 	 0.8356 	 1.2141 	 	 0.5382 	 	 0.7056 	 0.7859 	 1.3282 	 	 0.5059
[2025/06/08 05:20:08] - 129 	 288.2 	 	 59.4 	 	 0.0100 	 0.6113 	 0.8357 	 1.2060 	 	 0.5413 	 	 0.7057 	 0.7963 	 1.3368 	 	 0.5073
[2025/06/08 05:25:53] - 130 	 285.7 	 	 59.3 	 	 0.0100 	 0.6113 	 0.8369 	 1.2075 	 	 0.5418 	 	 0.6840 	 0.7847 	 1.3694 	 	 0.4913
[2025/06/08 05:31:38] - 131 	 286.1 	 	 58.7 	 	 0.0100 	 0.6030 	 0.8389 	 1.2008 	 	 0.5431 	 	 0.7190 	 0.7801 	 1.3590 	 	 0.4921
[2025/06/08 05:37:23] - 132 	 285.8 	 	 58.9 	 	 0.0100 	 0.6040 	 0.8402 	 1.2042 	 	 0.5394 	 	 0.7660 	 0.7710 	 1.3622 	 	 0.5001
[2025/06/08 05:43:06] - 133 	 284.9 	 	 58.5 	 	 0.0100 	 0.6018 	 0.8410 	 1.1998 	 	 0.5441 	 	 0.6880 	 0.7904 	 1.3808 	 	 0.4883
[2025/06/08 05:48:49] - 134 	 284.6 	 	 58.3 	 	 0.0100 	 0.5907 	 0.8448 	 1.1909 	 	 0.5451 	 	 0.6659 	 0.7922 	 1.3540 	 	 0.4985
[2025/06/08 05:54:32] - 135 	 283.4 	 	 59.4 	 	 0.0100 	 0.5863 	 0.8457 	 1.1881 	 	 0.5494 	 	 0.7335 	 0.7830 	 1.3438 	 	 0.5023
[2025/06/08 06:00:17] - 136 	 285.9 	 	 59.3 	 	 0.0100 	 0.5831 	 0.8478 	 1.1843 	 	 0.5479 	 	 0.6802 	 0.7980 	 1.3505 	 	 0.5017
[2025/06/08 06:06:01] - 137 	 285.7 	 	 58.7 	 	 0.0100 	 0.5825 	 0.8476 	 1.1854 	 	 0.5492 	 	 0.7011 	 0.7898 	 1.4118 	 	 0.4867
[2025/06/08 06:11:46] - 138 	 285.3 	 	 58.9 	 	 0.0100 	 0.5799 	 0.8478 	 1.1822 	 	 0.5487 	 	 0.6970 	 0.7915 	 1.3415 	 	 0.4994
[2025/06/08 06:17:31] - 139 	 286.7 	 	 58.9 	 	 0.0100 	 0.5804 	 0.8479 	 1.1841 	 	 0.5486 	 	 0.7198 	 0.7737 	 1.3793 	 	 0.4934
[2025/06/08 06:23:17] - 140 	 286.9 	 	 59.3 	 	 0.0100 	 0.5705 	 0.8515 	 1.1739 	 	 0.5499 	 	 0.6767 	 0.7954 	 1.3614 	 	 0.5007
[2025/06/08 06:29:04] - 141 	 286.8 	 	 59.4 	 	 0.0100 	 0.5721 	 0.8512 	 1.1765 	 	 0.5497 	 	 0.7106 	 0.7898 	 1.3644 	 	 0.4952
[2025/06/08 06:34:48] - 142 	 286.0 	 	 59.0 	 	 0.0100 	 0.5697 	 0.8523 	 1.1743 	 	 0.5523 	 	 0.6832 	 0.7931 	 1.3789 	 	 0.4897
[2025/06/08 06:40:30] - 143 	 282.2 	 	 59.2 	 	 0.0100 	 0.5614 	 0.8534 	 1.1669 	 	 0.5543 	 	 0.7037 	 0.7897 	 1.3632 	 	 0.4983
[2025/06/08 06:46:16] - 144 	 287.1 	 	 59.3 	 	 0.0100 	 0.5609 	 0.8567 	 1.1653 	 	 0.5545 	 	 0.6727 	 0.7772 	 1.4148 	 	 0.4873
[2025/06/08 06:52:01] - 145 	 285.4 	 	 59.0 	 	 0.0100 	 0.5552 	 0.8563 	 1.1585 	 	 0.5579 	 	 0.6832 	 0.7854 	 1.3777 	 	 0.4946
[2025/06/08 06:57:45] - 146 	 285.7 	 	 59.2 	 	 0.0100 	 0.5570 	 0.8589 	 1.1627 	 	 0.5543 	 	 0.6558 	 0.7992 	 1.3947 	 	 0.4904
[2025/06/08 07:03:31] - 147 	 286.2 	 	 59.2 	 	 0.0100 	 0.5537 	 0.8574 	 1.1601 	 	 0.5574 	 	 0.6594 	 0.7993 	 1.3448 	 	 0.5028
[2025/06/08 07:09:15] - 148 	 284.8 	 	 59.2 	 	 0.0100 	 0.5461 	 0.8596 	 1.1515 	 	 0.5596 	 	 0.6387 	 0.8071 	 1.3669 	 	 0.4952
[2025/06/08 07:14:56] - 149 	 282.8 	 	 58.7 	 	 0.0010 	 0.5385 	 0.8635 	 1.1451 	 	 0.5603 	 	 0.6681 	 0.7865 	 1.3654 	 	 0.4952
[2025/06/08 07:20:41] - 150 	 285.6 	 	 59.3 	 	 0.0010 	 0.4625 	 0.8813 	 0.9932 	 	 0.6126 	 	 0.5612 	 0.8266 	 1.3376 	 	 0.5152
[2025/06/08 07:26:27] - 151 	 286.1 	 	 59.6 	 	 0.0010 	 0.4299 	 0.8898 	 0.9526 	 	 0.6273 	 	 0.5568 	 0.8314 	 1.3335 	 	 0.5190
[2025/06/08 07:32:12] - 152 	 285.1 	 	 59.7 	 	 0.0010 	 0.4162 	 0.8941 	 0.9330 	 	 0.6320 	 	 0.5450 	 0.8363 	 1.3612 	 	 0.5134
[2025/06/08 07:37:56] - 153 	 285.0 	 	 59.2 	 	 0.0010 	 0.4080 	 0.8977 	 0.9229 	 	 0.6366 	 	 0.5461 	 0.8340 	 1.3555 	 	 0.5158
[2025/06/08 07:43:41] - 154 	 286.0 	 	 59.1 	 	 0.0010 	 0.4015 	 0.8982 	 0.9146 	 	 0.6389 	 	 0.5348 	 0.8313 	 1.3701 	 	 0.5156
[2025/06/08 07:49:25] - 155 	 284.5 	 	 59.2 	 	 0.0010 	 0.3930 	 0.9008 	 0.9051 	 	 0.6424 	 	 0.5329 	 0.8362 	 1.3936 	 	 0.5109
[2025/06/08 07:55:10] - 156 	 285.6 	 	 59.6 	 	 0.0010 	 0.3881 	 0.9037 	 0.8984 	 	 0.6444 	 	 0.5334 	 0.8346 	 1.4030 	 	 0.5119
[2025/06/08 08:00:54] - 157 	 285.2 	 	 59.1 	 	 0.0010 	 0.3847 	 0.9043 	 0.8931 	 	 0.6476 	 	 0.5329 	 0.8328 	 1.3907 	 	 0.5131
[2025/06/08 08:06:40] - 158 	 286.2 	 	 59.5 	 	 0.0010 	 0.3757 	 0.9069 	 0.8823 	 	 0.6531 	 	 0.5379 	 0.8316 	 1.3884 	 	 0.5144
[2025/06/08 08:12:27] - 159 	 287.1 	 	 59.6 	 	 0.0010 	 0.3711 	 0.9078 	 0.8767 	 	 0.6554 	 	 0.5329 	 0.8386 	 1.4076 	 	 0.5122
[2025/06/08 08:18:13] - 160 	 287.1 	 	 59.4 	 	 0.0010 	 0.3666 	 0.9094 	 0.8702 	 	 0.6563 	 	 0.5295 	 0.8362 	 1.3948 	 	 0.5132
[2025/06/08 08:23:58] - 161 	 286.0 	 	 59.3 	 	 0.0010 	 0.3627 	 0.9115 	 0.8669 	 	 0.6568 	 	 0.5229 	 0.8381 	 1.4208 	 	 0.5123
[2025/06/08 08:29:45] - 162 	 286.9 	 	 59.7 	 	 0.0010 	 0.3569 	 0.9126 	 0.8595 	 	 0.6611 	 	 0.5273 	 0.8396 	 1.4201 	 	 0.5081
[2025/06/08 08:35:29] - 163 	 284.9 	 	 59.1 	 	 0.0010 	 0.3532 	 0.9126 	 0.8543 	 	 0.6622 	 	 0.5196 	 0.8391 	 1.4488 	 	 0.5105
[2025/06/08 08:41:15] - 164 	 286.9 	 	 59.5 	 	 0.0010 	 0.3495 	 0.9144 	 0.8495 	 	 0.6641 	 	 0.5281 	 0.8369 	 1.4288 	 	 0.5053
[2025/06/08 08:46:59] - 165 	 284.5 	 	 59.5 	 	 0.0010 	 0.3460 	 0.9149 	 0.8429 	 	 0.6671 	 	 0.5187 	 0.8352 	 1.4486 	 	 0.5078
[2025/06/08 08:52:42] - 166 	 283.2 	 	 59.5 	 	 0.0010 	 0.3410 	 0.9178 	 0.8383 	 	 0.6679 	 	 0.5182 	 0.8348 	 1.4557 	 	 0.5090
[2025/06/08 08:58:27] - 167 	 286.0 	 	 58.9 	 	 0.0010 	 0.3376 	 0.9184 	 0.8335 	 	 0.6693 	 	 0.5126 	 0.8356 	 1.4777 	 	 0.5068
[2025/06/08 09:04:11] - 168 	 283.6 	 	 59.9 	 	 0.0010 	 0.3354 	 0.9186 	 0.8302 	 	 0.6705 	 	 0.5146 	 0.8367 	 1.5101 	 	 0.5019
[2025/06/08 09:09:54] - 169 	 284.7 	 	 59.0 	 	 0.0010 	 0.3295 	 0.9211 	 0.8217 	 	 0.6730 	 	 0.5169 	 0.8384 	 1.4914 	 	 0.5031
[2025/06/08 09:15:40] - 170 	 286.2 	 	 59.7 	 	 0.0010 	 0.3273 	 0.9213 	 0.8181 	 	 0.6750 	 	 0.5097 	 0.8443 	 1.5044 	 	 0.5044
[2025/06/08 09:21:26] - 171 	 285.6 	 	 60.1 	 	 0.0010 	 0.3232 	 0.9236 	 0.8148 	 	 0.6761 	 	 0.5080 	 0.8402 	 1.5416 	 	 0.4983
[2025/06/08 09:27:11] - 172 	 285.6 	 	 59.3 	 	 0.0010 	 0.3193 	 0.9250 	 0.8106 	 	 0.6759 	 	 0.5145 	 0.8390 	 1.5099 	 	 0.5055
[2025/06/08 09:32:56] - 173 	 285.5 	 	 59.6 	 	 0.0010 	 0.3169 	 0.9240 	 0.8063 	 	 0.6792 	 	 0.5200 	 0.8351 	 1.5241 	 	 0.5013
[2025/06/08 09:38:40] - 174 	 285.2 	 	 59.6 	 	 0.0010 	 0.3136 	 0.9263 	 0.8031 	 	 0.6799 	 	 0.5117 	 0.8406 	 1.5252 	 	 0.4993
[2025/06/08 09:44:26] - 175 	 286.0 	 	 59.2 	 	 0.0010 	 0.3097 	 0.9271 	 0.7963 	 	 0.6826 	 	 0.5177 	 0.8367 	 1.5002 	 	 0.5056
[2025/06/08 09:50:09] - 176 	 283.7 	 	 59.8 	 	 0.0010 	 0.3078 	 0.9286 	 0.7945 	 	 0.6811 	 	 0.5135 	 0.8390 	 1.5392 	 	 0.5020
[2025/06/08 09:55:54] - 177 	 285.9 	 	 59.1 	 	 0.0010 	 0.3038 	 0.9271 	 0.7888 	 	 0.6853 	 	 0.5212 	 0.8351 	 1.5246 	 	 0.5021
[2025/06/08 10:01:37] - 178 	 283.4 	 	 59.8 	 	 0.0010 	 0.3001 	 0.9293 	 0.7857 	 	 0.6877 	 	 0.5065 	 0.8380 	 1.5717 	 	 0.5005
[2025/06/08 10:07:22] - 179 	 285.3 	 	 59.2 	 	 0.0010 	 0.2967 	 0.9308 	 0.7802 	 	 0.6887 	 	 0.5098 	 0.8390 	 1.5704 	 	 0.5008
[2025/06/08 10:13:07] - 180 	 285.4 	 	 59.8 	 	 0.0010 	 0.2950 	 0.9310 	 0.7782 	 	 0.6894 	 	 0.5168 	 0.8398 	 1.5397 	 	 0.5020
[2025/06/08 10:18:54] - 181 	 286.7 	 	 59.9 	 	 0.0010 	 0.2928 	 0.9328 	 0.7761 	 	 0.6908 	 	 0.5088 	 0.8412 	 1.5937 	 	 0.5015
[2025/06/08 10:24:36] - 182 	 282.7 	 	 59.5 	 	 0.0010 	 0.2904 	 0.9345 	 0.7715 	 	 0.6905 	 	 0.5157 	 0.8370 	 1.5775 	 	 0.4996
[2025/06/08 10:30:21] - 183 	 285.8 	 	 59.1 	 	 0.0010 	 0.2850 	 0.9332 	 0.7653 	 	 0.6941 	 	 0.5148 	 0.8376 	 1.6100 	 	 0.4963
[2025/06/08 10:36:06] - 184 	 286.2 	 	 59.1 	 	 0.0010 	 0.2825 	 0.9348 	 0.7623 	 	 0.6939 	 	 0.5234 	 0.8300 	 1.5961 	 	 0.4957
[2025/06/08 10:41:49] - 185 	 284.2 	 	 59.3 	 	 0.0010 	 0.2802 	 0.9354 	 0.7580 	 	 0.6979 	 	 0.5155 	 0.8363 	 1.6073 	 	 0.5043
[2025/06/08 10:47:34] - 186 	 285.0 	 	 59.1 	 	 0.0010 	 0.2766 	 0.9369 	 0.7547 	 	 0.6983 	 	 0.5077 	 0.8371 	 1.6305 	 	 0.4979
